Пользователь	Югин Дмитрий
Компьютер	Progr10
Дата и время	25.09.2017 11:11:59
	
Параметры:	Период запроса: 01.01.2017 - 31.12.2017
	
День	ID Интернет заказа	Код товара	Количество отгрузок	Сумма отгрузок	Количество возвратов	Сумма возвратов
18.08.2017	1 845 659	138 866	1	14 690		
21.08.2017	1 845 659	138 866			1	14 690
12.04.2017	1 913 253	80 881	2	3 290		
13.04.2017	3 582 705	80 881	1	1 645		
13.04.2017	1 913 253	80 881			2	3 290
24.07.2017	3 070 037	80 881			1	1 645
24.07.2017	3 070 037	80 881	2	3 290		
01.08.2017	4 119 062	132 038	1	770		
14.02.2017	3 906 355	132 204	1	230		
15.02.2017	3 906 355	132 204			1	230
16.01.2017	915 177	132 313	1	1 750		
26.04.2017	627 891	132 327			1	3 360
24.04.2017	627 891	132 327	1	3 360		
05.04.2017	396 852	132 617			1	1 050
04.04.2017	396 852	132 617	1	1 050		
14.03.2017	3 045 814	132 621	1	1 225		
06.02.2017	1 074 967	75 065			1	2 050
02.02.2017	1 074 967	75 065	1	2 050		
09.02.2017	2 661 498	104 961			1	9 710
08.02.2017	2 661 498	104 961	1	9 710		
21.08.2017	4 723 426	126 324	1	10 545		
20.02.2017	4 229 043	126 324	1	11 015		
28.03.2017	3 571 490	126 377	1	8 435		
02.02.2017	268 563	126 509	1	13 625		
30.06.2017	4 486 103	126 527	1	13 665		
06.03.2017	2 172 867	126 527	1	12 875		
07.03.2017	2 172 867	126 527			1	12 875
26.06.2017	3 507 947	65 161	1	33 285		
16.06.2017	732 142	124 415	1	6 705		
03.02.2017	5 582 170	124 566	1	9 155		
17.03.2017	5 790 803	131 461	1	2 890		
28.02.2017	3 961 775	131 476	1	3 590		
07.06.2017	1 700 445	131 476	1	4 305		
28.03.2017	2 055 996	131 476	1	3 590		
31.03.2017	2 055 996	131 476			1	3 590
13.09.2017	1 952 066	138 464	2	2 750		
03.08.2017	4 024 546	138 464	1	1 405		
07.06.2017	4 885 047	138 464	1	1 460		
07.06.2017	4 885 047	138 464	2	3 185		
19.07.2017	1 577 593	138 472	1	1 525		
28.07.2017	3 178 576	138 472	1	1 480		
07.09.2017	3 243 341	138 472	1	1 270		
31.07.2017	3 178 576	138 472			1	1 480
19.05.2017	5 307 939	138 487	1	4 355		
22.05.2017	5 307 939	138 487			1	4 355
29.05.2017	945 005	138 699	1	1 545		
12.09.2017	1 534 896	138 704	1	2 000		
26.01.2017	2 758 959	124 656	1	2 275		
03.04.2017	2 054 130	124 663	1	2 880		
19.01.2017	3 117 514	124 663	1	2 880		
21.03.2017	873 395	131 795			1	6 140
17.03.2017	873 395	131 795	1	6 140		
09.06.2017	2 847 586	131 942	1	3 305		
14.02.2017	836 787	35 882	1	4 775		
30.01.2017	460 713	66 605	1	11 960		
03.02.2017	2 958 290	103 598	1	21 490		
20.04.2017	2 633 009	110 926	1	6 330		
04.04.2017	4 170 444	117 921	1	15 345		
16.05.2017	2 319 327	117 921	1	15 445		
14.03.2017	5 767 093	117 952	1	7 475		
03.05.2017	385 384	117 952	1	7 670		
31.08.2017	970 631	118 033	1	23 870		
16.01.2017	915 177	132 325	1	1 315		
10.08.2017	1 023 317	139 111	1	10 715		
13.09.2017	1 445 296	139 187	1	9 185		
15.09.2017	4 799 314	139 187	1	9 250		
14.09.2017	1 445 296	139 187			1	9 185
20.07.2017	430 296	96 897	1	11 905		
25.04.2017	1 346 055	118 221	1	12 215		
26.04.2017	1 346 055	118 221			1	12 215
20.02.2017	2 692 051	132 369	1	2 180		
17.05.2017	1 460 417	132 385	1	1 280		
24.04.2017	4 201 937	132 535	1	3 150		
26.01.2017	1 168 196	97 365	1	4 450		
27.01.2017	1 168 196	97 365			1	4 450
02.06.2017	4 083 168	118 655	1	16 485		
20.06.2017	3 117 799	139 986	1	1 630		
31.08.2017	2 773 103	140 096	1	1 225		
18.01.2017	5 125 944	83 305	1	4 165		
03.07.2017	1 519 779	105 451	1	9 800		
01.02.2017	219 904	105 678	1	6 530		
17.03.2017	1 541 062	111 874	1	6 250		
05.04.2017	5 951 468	111 874	1	6 150		
08.06.2017	1 700 445	112 033			1	8 600
07.06.2017	1 700 445	112 033	1	8 600		
01.09.2017	1 429 781	35 450	1	18 440		
08.02.2017	3 838 098	35 450	1	23 105		
29.05.2017	3 826 954	96 295	1	15 265		
31.03.2017	3 835 259	124 660	1	2 560		
20.03.2017	4 266 542	131 759	1	12 140		
17.07.2017	4 679 753	131 909			1	15 830
14.07.2017	4 679 753	131 909	1	15 830		
30.03.2017	4 881 085	131 909	1	13 790		
30.03.2017	4 881 085	131 909			1	13 790
20.01.2017	693 166	131 909	1	12 980		
21.03.2017	873 395	131 911			1	13 630
17.03.2017	873 395	131 911	1	13 630		
03.08.2017	3 304 848	138 922			1	5 070
02.08.2017	3 304 848	138 922	1	5 070		
10.02.2017	1 514 475	103 741	1	45 680		
19.01.2017	3 371 567	132 016	4	1 290		
26.01.2017	3 143 469	132 016	1	330		
10.02.2017	4 773 171	74 356	1	2 935		
13.02.2017	2 986 536	118 269			1	4 255
13.02.2017	2 103 009	118 269			1	4 380
10.02.2017	2 103 009	118 269	1	4 380		
10.02.2017	2 986 536	118 269	1	4 255		
28.03.2017	4 295 869	118 273			1	11 250
27.03.2017	4 295 869	118 273	1	11 250		
19.01.2017	1 452 481	118 360	1	14 785		
02.02.2017	2 705 156	132 612	1	1 400		
16.01.2017	230 250	132 639	1	2 100		
18.01.2017	230 250	132 639			1	2 100
16.06.2017	5 900 685	28 536	1	17 355		
14.03.2017	4 608 452	80 401	1	1 830		
08.03.2017	3 683 911	95 741	1	4 720		
16.01.2017	4 296 585	110 141	1	11 115		
26.01.2017	690 627	124 346	1	14 685		
26.06.2017	3 449 484	131 485	1	3 850		
13.04.2017	4 633 099	131 491	1	1 260		
23.01.2017	1 295 757	131 491	1	1 050		
02.02.2017	3 769 216	131 611	1	1 225		
07.04.2017	743 304	131 611	1	1 225		
13.09.2017	1 531 604	131 611	1	1 225		
31.08.2017	2 773 103	138 596	1	705		
05.04.2017	1 314 604	138 599	1	1 365		
17.08.2017	4 916 513	138 742	1	770		
10.02.2017	5 831 663	52 982	1	1 155		
21.07.2017	2 536 366	111 742	1	7 795		
02.06.2017	3 330 303	132 791	1	1 890		
21.06.2017	4 846 587	132 791	1	1 735		
25.08.2017	5 206 097	132 791	1	1 575		
09.03.2017	595 670	82 434			1	4 595
08.03.2017	595 670	82 434	1	4 595		
04.09.2017	4 344 535	104 962	1	8 640		
18.05.2017	4 009 059	119 360	1	14 325		
02.03.2017	2 003 441	133 438	1	6 825		
05.04.2017	5 353 484	133 550	1	6 520		
15.02.2017	1 005 474	133 573	1	2 365		
03.02.2017	5 712 279	83 143	1	5 690		
16.01.2017	4 296 585	105 484	1	490		
20.09.2017	5 779 132	105 484	1	490		
17.02.2017	1 051 229	105 484	1	490		
23.05.2017	5 658 034	118 880	1	10 300		
23.08.2017	1 220 208	126 018	1	6 685		
26.01.2017	690 627	126 046	1	4 995		
16.03.2017	5 490 682	133 078	1	1 490		
12.01.2017	462 047	133 186	1	2 015		
08.06.2017	3 446 533	133 186	1	2 415		
12.09.2017	4 229 689	140 218	1	5 930		
13.09.2017	4 229 689	140 218			1	5 930
07.03.2017	2 172 867	119 278			1	11 665
17.01.2017	1 388 056	119 278	1	11 050		
06.03.2017	2 172 867	119 278	1	11 665		
01.06.2017	2 840 976	119 282	1	5 265		
13.01.2017	205 845	119 282	1	5 365		
16.01.2017	205 845	119 282			1	5 365
13.01.2017	3 869 236	119 404	1	4 920		
19.01.2017	2 322 746	133 540	1	6 335		
14.06.2017	3 050 474	30 352	1	15 930		
15.06.2017	3 050 474	30 352			1	15 930
07.06.2017	4 721 189	30 352	1	17 490		
20.03.2017	5 091 864	68 501	1	2 260		
07.04.2017	5 603 143	112 496	1	7 305		
26.01.2017	1 767 254	119 540	1	7 685		
27.01.2017	2 460 247	119 540	1	7 645		
27.01.2017	1 767 254	119 540			1	7 685
07.02.2017	1 206 096	119 540	1	7 405		
18.07.2017	4 423 301	119 540	1	8 455		
21.02.2017	3 073 593	119 634	1	22 925		
16.02.2017	1 698 901	126 659	1	1 775		
10.08.2017	1 518 085	126 699	1	7 990		
13.03.2017	690 174	126 931	1	8 575		
07.07.2017	4 045 307	133 726	1	2 405		
21.06.2017	513 459	133 726	1	2 275		
20.03.2017	3 139 994	133 726	1	2 130		
20.09.2017	986 610	133 726	1	2 205		
13.03.2017	527 977	133 726	1	2 130		
21.02.2017	155 066	133 726	1	2 155		
21.02.2017	3 936 482	133 726	1	2 155		
12.09.2017	1 365 958	133 726	1	2 025		
02.03.2017	723 610	133 726	1	2 070		
14.07.2017	1 413 213	133 726	1	2 210		
13.02.2017	2 802 333	133 726	1	2 095		
06.02.2017	2 447 476	133 726	1	2 100		
03.03.2017	720 019	133 726	1	2 100		
08.03.2017	3 682 715	133 726	1	2 155		
02.03.2017	1 706 069	133 726	1	2 115		
27.03.2017	3 139 994	133 726			1	2 130
08.02.2017	2 447 476	133 726			1	2 100
28.06.2017	4 349 119	133 726	1	2 435		
24.07.2017	5 646 753	133 824			1	4 085
21.07.2017	5 646 753	133 824	1	4 085		
10.08.2017	3 175 799	133 893	1	5 370		
23.03.2017	1 538 270	133 893	1	5 280		
26.06.2017	5 558 276	133 893	1	5 460		
11.09.2017	4 720 896	133 893	1	5 060		
24.03.2017	1 538 270	133 893			1	5 280
07.08.2017	3 219 445	133 893	1	5 015		
01.02.2017	1 837 756	133 893	1	5 060		
19.04.2017	2 554 583	133 953	1	945		
14.03.2017	3 859 284	73 467	1	4 445		
01.02.2017	5 381 241	73 467	1	4 935		
13.09.2017	3 191 326	73 467	1	7 550		
07.02.2017	2 051 369	73 467	1	4 065		
22.03.2017	3 859 284	73 467			1	4 445
16.08.2017	5 337 256	73 467	1	3 560		
08.03.2017	3 470 645	117 568	1	15 930		
19.01.2017	650 808	124 642	1	3 065		
05.01.2017	1 609 044	131 669	1	2 975		
07.03.2017	4 559 946	131 842			1	12 840
06.03.2017	4 559 946	131 842	1	12 840		
24.08.2017	3 003 957	131 859	1	16 890		
27.01.2017	9 000 000 417	132 002	1	20 375		
30.01.2017	9 000 000 417	132 002			1	20 375
25.08.2017	4 989 889	139 036	1	3 210		
24.05.2017	686 110	139 036	1	3 000		
29.08.2017	4 989 889	139 036			1	3 210
24.05.2017	686 110	139 036			1	3 000
05.07.2017	1 684 677	66 933	1	7 550		
06.07.2017	2 007 602	118 241	1	8 640		
16.01.2017	4 687 147	132 367	1	1 985		
16.01.2017	230 250	132 607	1	1 225		
18.01.2017	230 250	132 607			1	1 225
25.01.2017	2 334 644	132 615	1	2 890		
30.06.2017	4 486 103	139 661	1	13 995		
03.07.2017	4 486 103	139 661			1	13 995
09.08.2017	2 621 086	139 732	1	3 015		
14.07.2017	3 101 027	35 854	2	2 880		
17.07.2017	3 101 027	35 854			2	2 880
17.02.2017	773 468	35 854	1	1 440		
08.03.2017	1 752 106	74 038	1	13 075		
17.08.2017	1 387 897	110 948	1	6 510		
14.04.2017	4 946 642	110 948	1	8 060		
06.04.2017	5 471 840	132 015	1	2 030		
03.02.2017	3 880 078	132 015	1	2 040		
07.04.2017	5 471 840	132 015			1	2 030
26.01.2017	3 143 469	132 015	1	1 755		
05.04.2017	2 679 696	132 015	1	1 845		
06.04.2017	5 471 840	132 015	1	2 170		
02.06.2017	5 199 745	132 064	1	1 365		
16.02.2017	2 289 607	132 064	1	1 140		
05.05.2017	4 019 991	124 312	1	5 335		
10.05.2017	4 019 991	124 312			1	5 335
08.06.2017	1 700 445	131 475			1	5 250
07.06.2017	1 700 445	131 475	1	5 250		
09.01.2017	4 563 820	131 589	1	1 750		
25.04.2017	1 777 502	138 504	1	1 080		
24.03.2017	551 877	138 505			1	1 135
23.03.2017	551 877	138 505	1	1 135		
11.01.2017	4 786 744	81 992	1	3 730		
20.04.2017	477 567	111 738	1	4 360		
24.04.2017	5 397 724	118 597	1	9 825		
26.04.2017	5 397 724	118 597			1	9 825
07.03.2017	1 730 041	132 856	1	4 200		
27.01.2017	2 643 266	132 856	1	4 200		
02.02.2017	662 843	133 007	1	7 700		
09.03.2017	3 683 911	83 292			1	5 040
08.03.2017	3 683 911	83 292	1	5 040		
13.01.2017	1 016 815	103 965	1	2 190		
03.02.2017	2 958 290	104 234	1	14 410		
13.01.2017	3 869 236	118 261	1	7 250		
26.01.2017	818 137	118 276	1	9 550		
06.07.2017	475 887	118 276	1	10 045		
06.07.2017	475 887	118 276			1	10 045
03.02.2017	3 244 756	132 345	1	4 025		
13.01.2017	5 343 362	132 518	1	3 240		
09.08.2017	4 439 227	132 537			1	30 740
08.08.2017	4 439 227	132 537	1	30 740		
22.08.2017	5 010 419	139 471	1	12 880		
19.06.2017	2 965 416	65 290			1	6 100
08.03.2017	2 004 249	65 290	1	6 285		
07.07.2017	4 861 743	65 290	1	6 190		
15.06.2017	2 965 416	65 290	2	12 105		
09.03.2017	2 004 249	65 290			1	6 285
08.02.2017	2 728 455	95 740	1	13 750		
14.03.2017	3 418 475	117 472	1	9 130		
26.06.2017	4 359 924	124 335	1	3 235		
31.08.2017	4 560 402	124 499	1	21 450		
01.09.2017	4 560 402	124 499			1	21 450
03.02.2017	1 279 164	124 501	1	17 205		
06.02.2017	1 279 164	124 501			1	17 205
24.08.2017	3 003 957	131 585	1	11 130		
06.03.2017	2 485 616	131 639			1	6 825
03.03.2017	2 485 616	131 639	1	6 825		
15.06.2017	5 114 326	138 468	1	2 410		
09.06.2017	1 057 070	138 468	1	2 130		
10.05.2017	2 996 364	138 750			1	1 535
05.05.2017	2 996 364	138 750	1	1 535		
25.05.2017	419 039	74 993			1	3 235
24.05.2017	419 039	74 993	1	3 235		
22.06.2017	5 649 687	111 630			1	34 875
21.06.2017	5 649 687	111 630	1	34 875		
07.04.2017	1 919 254	132 739	1	1 400		
25.08.2017	5 206 097	132 739	1	1 400		
15.02.2017	4 002 249	132 784	1	2 365		
03.08.2017	1 469 815	132 943	1	1 350		
26.06.2017	3 612 455	117 552	1	16 055		
21.02.2017	1 714 723	117 560	1	5 730		
09.06.2017	3 533 581	117 571	1	9 175		
17.07.2017	5 616 272	117 603	1	5 680		
03.02.2017	3 544 163	124 749			1	10 255
01.02.2017	3 544 163	124 749	1	10 255		
06.03.2017	4 559 946	131 731	1	4 470		
03.03.2017	1 563 605	131 774	1	5 570		
14.06.2017	4 413 280	35 853	1	2 530		
13.07.2017	2 219 719	35 853	1	2 530		
15.06.2017	4 413 280	35 853			1	2 530
17.04.2017	271 845	132 201	1	1 785		
06.06.2017	947 192	139 175	1	8 930		
19.05.2017	4 562 563	75 323			1	24 525
18.05.2017	4 562 563	75 323	1	24 525		
18.08.2017	5 627 273	119 318			1	6 300
17.08.2017	5 627 273	119 318	1	6 300		
31.05.2017	1 926 754	119 361	1	24 130		
01.06.2017	1 926 754	119 361			1	24 130
19.09.2017	965 358	119 375	1	10 875		
27.02.2017	4 045 639	29 049	1	8 615		
12.05.2017	3 044 042	97 050	1	9 540		
25.01.2017	3 419 729	118 295	1	25 220		
24.03.2017	2 717 193	118 295	1	33 290		
20.02.2017	3 715 132	132 434	1	2 590		
17.05.2017	1 460 417	132 486	1	2 435		
23.06.2017	4 134 343	132 486	1	2 435		
04.04.2017	396 852	132 616	1	790		
05.04.2017	396 852	132 616			1	790
18.08.2017	775 217	117 411	1	4 920		
23.03.2017	5 051 874	117 471	1	1 375		
27.06.2017	3 530 593	117 471	1	1 515		
16.03.2017	3 066 495	117 476			1	12 865
15.03.2017	3 066 495	117 476	1	12 865		
03.08.2017	2 567 306	124 392	1	1 925		
25.08.2017	5 206 097	131 441	1	520		
14.02.2017	459 595	131 616	1	1 185		
02.05.2017	2 610 051	138 657	1	2 550		
19.06.2017	1 871 340	138 657			1	2 445
16.06.2017	1 871 340	138 657	1	2 445		
02.05.2017	2 610 051	138 657			1	2 550
07.09.2017	4 690 921	138 673	1	775		
11.05.2017	728 218	138 673	1	855		
13.04.2017	4 142 781	138 673	1	755		
14.04.2017	4 142 781	138 673			1	755
30.03.2017	5 377 196	132 820	1	965		
03.02.2017	2 374 153	132 820			1	965
02.02.2017	2 374 153	132 820	1	965		
01.02.2017	4 583 110	132 892	1	315		
29.08.2017	4 343 566	132 892	1	309,47		
17.01.2017	1 378 264	132 892	1	310		
20.06.2017	3 013 561	139 903			1	1 890
19.06.2017	3 013 561	139 903	1	1 890		
13.03.2017	3 151 782	117 495	1	12 955		
14.03.2017	3 151 782	117 495			1	12 955
19.01.2017	4 629 020	124 647	1	2 015		
16.01.2017	5 767 826	124 658	1	3 500		
07.03.2017	5 321 219	124 658	1	3 500		
03.04.2017	2 054 130	124 686	1	1 410		
19.01.2017	3 117 514	124 686	1	1 410		
08.06.2017	596 187	124 723	1	5 115		
09.06.2017	596 187	124 723			1	5 115
27.06.2017	4 239 483	131 933	1	6 190		
22.08.2017	5 005 905	139 079	1	10 210		
20.03.2017	4 106 329	81 084	1	13 930		
10.02.2017	2 325 690	81 084	1	13 660		
15.02.2017	4 700 619	103 723	1	45 040		
24.03.2017	1 483 667	103 735	1	21 465		
22.02.2017	3 320 179	117 897	1	3 835		
01.08.2017	4 119 062	132 030	1	1 640		
10.03.2017	2 276 024	132 030	1	1 490		
09.02.2017	1 370 494	132 030	1	1 490		
05.05.2017	2 345 916	139 321	1	31 315		
18.01.2017	2 495 133	75 161	1	4 080		
19.05.2017	4 562 563	82 393			1	23 440
18.05.2017	4 562 563	82 393	1	23 440		
25.04.2017	1 560 348	112 252			1	5 015
05.07.2017	4 691 940	112 252			1	5 165
12.01.2017	4 462 824	35 795	1	920		
21.08.2017	3 245 739	35 847	1	2 820		
14.04.2017	4 946 642	110 961	1	18 565		
03.08.2017	5 408 566	117 893	1	10 890		
08.02.2017	3 937 242	132 067	1	875		
09.08.2017	4 756 153	132 096	1	675		
07.03.2017	3 389 991	132 096	1	615		
01.03.2017	5 058 343	132 096	1	615		
25.08.2017	2 621 710	132 096	1	675		
26.06.2017	2 402 363	132 301	1	5 120		
12.04.2017	1 493 639	117 548	1	6 565		
14.03.2017	1 267 722	124 608	1	14 450		
26.01.2017	2 758 959	124 633	1	1 750		
08.09.2017	732 166	139 048	1	13 770		
06.03.2017	2 228 404	36 257			1	15 695
02.03.2017	2 228 404	36 257	1	15 695		
03.07.2017	4 845 798	97 072	1	2 660		
19.04.2017	1 076 179	132 488	1	2 435		
23.06.2017	4 134 343	132 488	1	2 435		
26.06.2017	4 134 343	132 488			1	2 435
17.05.2017	1 460 417	132 630	1	2 520		
07.03.2017	4 530 986	110 392	1	40 980		
14.03.2017	1 066 663	124 376	1	20 820		
01.02.2017	3 321 554	124 376	1	18 580		
15.03.2017	1 066 663	124 376			1	20 820
13.02.2017	4 590 520	131 454			1	2 715
11.08.2017	2 946 599	131 454	1	2 985		
11.08.2017	2 946 599	131 454	1	2 985		
14.08.2017	2 946 599	131 454			1	2 985
09.02.2017	4 590 520	131 454	1	2 715		
26.06.2017	3 449 484	131 470	1	1 540		
08.06.2017	1 700 445	131 487			1	2 415
07.06.2017	1 700 445	131 487	1	2 415		
06.09.2017	361 064	138 607	1	3 265		
07.07.2017	280 424	138 668	1	970		
01.09.2017	5 020 681	138 730	1	1 400		
01.09.2017	5 020 681	138 730			1	1 400
14.02.2017	3 557 711	52 002	1	7 695		
15.02.2017	3 557 711	52 002			1	7 695
07.07.2017	3 149 771	132 696	1	27 375		
16.01.2017	230 250	132 939	1	615		
18.01.2017	230 250	132 939			1	615
29.03.2017	3 123 796	132 939	1	615		
05.05.2017	5 683 965	132 939	1	735		
24.01.2017	1 556 458	132 939	2	1 230		
21.02.2017	3 988 244	132 939	1	615		
22.03.2017	1 365 711	132 939	1	615		
17.07.2017	4 026 115	139 904	1	1 100		
18.09.2017	3 779 708	139 919	1	720		
22.08.2017	2 499 985	139 974	1	1 055		
23.08.2017	2 499 985	139 974			1	1 055
11.05.2017	1 624 118	75 068	1	3 200		
17.04.2017	757 686	75 068	1	3 445		
03.04.2017	724 085	75 068			1	3 445
24.05.2017	4 295 727	112 341	1	31 035		
23.08.2017	2 666 258	126 308	1	5 585		
31.05.2017	1 926 754	126 510	1	19 920		
01.06.2017	1 926 754	126 510			1	19 920
12.09.2017	4 991 436	96 253			1	10 200
14.09.2017	3 006 308	96 253			1	10 460
13.09.2017	3 006 308	96 253	2	20 315		
11.09.2017	4 991 436	96 253	1	10 200		
05.05.2017	1 309 388	96 253	2	22 355		
16.02.2017	4 935 783	124 609	1	21 105		
09.02.2017	4 935 783	124 609	1	21 770		
10.02.2017	4 935 783	124 609			1	21 770
28.02.2017	2 395 557	124 637	1	1 155		
31.03.2017	3 835 259	124 637	1	1 155		
31.03.2017	3 835 259	124 637			1	1 155
31.03.2017	3 835 259	124 637	1	1 155		
04.08.2017	3 618 701	131 885	1	14 315		
10.04.2017	3 453 867	131 885	1	14 530		
11.04.2017	3 453 867	131 885			1	14 530
13.04.2017	4 242 363	131 948	1	8 445		
26.07.2017	635 067	138 793	1	23 310		
14.09.2017	2 970 064	138 793	1	22 145		
19.01.2017	3 906 500	132 745			1	1 575
18.01.2017	3 906 500	132 745	1	1 575		
25.08.2017	5 206 097	132 799	1	965		
25.08.2017	230 715	132 893	1	2 085		
09.02.2017	5 090 045	132 893	1	2 185		
26.06.2017	3 704 964	132 893	1	2 320		
11.01.2017	2 940 646	132 945			1	700
10.01.2017	2 940 646	132 945	1	700		
12.07.2017	3 218 375	139 942	1	1 065		
04.05.2017	1 577 846	117 233	1	1 980		
26.04.2017	5 397 724	117 477			1	12 805
24.04.2017	5 397 724	117 477	1	12 805		
10.02.2017	2 604 942	124 366	1	5 115		
10.04.2017	4 574 730	131 418			1	5 970
14.03.2017	4 574 730	131 418	1	5 970		
07.03.2017	3 532 673	131 588	1	11 075		
10.08.2017	1 817 513	138 488	1	4 570		
29.05.2017	945 005	138 681	1	2 215		
26.01.2017	690 627	36 151	1	580		
15.05.2017	1 842 480	36 151			1	695
12.05.2017	1 842 480	36 151	1	695		
07.07.2017	5 542 714	51 766	1	8 015		
12.07.2017	5 322 750	118 184			1	37 000
11.07.2017	5 322 750	118 184	1	37 000		
15.08.2017	3 033 984	66 402	1	13 795		
13.03.2017	3 016 036	103 837	1	5 995		
12.01.2017	4 815 689	76 622	1	8 235		
16.02.2017	2 704 972	76 651	1	19 035		
